CM_PACKET_NUM,PACKET_STATUS,DOC_ID,DOC_STATUS,DOC_TYPE_CODE,DOC_TYPE_EM,DOC_TYPE_DESCRIPTION,EVENT_NOTES,LAST_UPDTED_DATE,BATCH_ID,DOC_CLASSIFICATION_CODE,,,,,,,
10410989,Processing,2434877,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434879,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434880,OCRSUCCESS,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434882,OCRSUCCESS,EVD-SSAIL,Evidence Mail,SSA/SSI Letter,NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434883,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434884,OCRSUCCESS,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434885,VBOTPROCESSING,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10410989,Processing,2434886,OCRSUCCESS,EVD-21-0972,Evidence Mail,VA Form 21-0972 Notice of VeteranClaimant of VA Fo,NULL,10/26/2020 7:07:55 PM,214,NULL,,,,,,,
10411165,OFF RAMPED,2436849,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:30:28 AM,215,NULL,,,,,,,
10411264,OFF RAMPED,2421190,OFFRAMPED,674,674,VA 21-674 Report of School Attendance,NULL,10/27/2020 2:35:05 AM,213,NULL,,,,,,,
10411264,OFF RAMPED,2421205,OCRSUCCESS,674b,674b,VA 21-674b School Attendance Report,NULL,10/27/2020 2:35:05 AM,213,NULL,,,,,,,
10411264,OFF RAMPED,2421211,OCRSUCCESS,686c,686c,VA 21-686c Declaration of Status of Dependents,NULL,10/27/2020 2:35:05 AM,213,NULL,,,,,,,
10411330,OFF RAMPED,2436937,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:41:39 AM,215,NULL,,,,,,,
10411331,OFF RAMPED,2421346,PENDING UPLOAD,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:35:37 AM,213,NULL,,,,,,,
10411331,OFF RAMPED,2421351,PROCESSED,EVD-TPC,EVD-TPC,Third Party Correspondence,"Outcome: Successfully Added Unsolicited Evidence, Added Note",10/27/2020 2:35:37 AM,213,VERIFICATION_REQUEST,,,,,,,
10411430,OFF RAMPED,2436927,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:36:35 AM,215,NULL,,,,,,,
10411630,Processing,2421849,VBOTPROCESSING,686c,686c,VA 21-686c Declaration of Status of Dependents,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:04:36 PM,213,NULL,,,,,,,
10411644,Processing,2421794,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:05:08 PM,213,UNKNOWN,,,,,,,
10411644,Processing,2421795,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 6:05:08 PM,213,NULL,,,,,,,
10411644,Processing,2421796,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 6:05:08 PM,213,NULL,,,,,,,
10411644,Processing,2421798,OCRSUCCESS,845,845,VA 21-0845 Authorization to Disclose Personal Info,NULL,10/26/2020 6:05:08 PM,213,NULL,,,,,,,
10411644,Processing,2421802,OFFRAMPED,686c,686c,VA 21-686c Declaration of Status of Dependents,NULL,10/26/2020 6:05:08 PM,213,NULL,,,,,,,
10411644,Processing,2421804,OCRSUCCESS,EVD-5655,Evidence Mail,VA Form 5655 Financial Status Report,NULL,10/26/2020 6:05:08 PM,213,NULL,,,,,,,
10411684,OFF RAMPED,2421986,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:42:28 AM,213,DEPENDENCY_REQUEST_REMOVAL,,,,,,,
10411712,OFF RAMPED,2421958,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:42:42 AM,213,PAYMENT_ISSUE,,,,,,,
10411857,OFF RAMPED,2422359,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:47:58 AM,213,DEPENDENCY_REQUEST,,,,,,,
10411857,OFF RAMPED,2422360,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:47:58 AM,213,NULL,,,,,,,
10411935,PROCESSED,2436959,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Claim Successfully Created, Contentions Added, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 8:52:02 AM,215,NULL,,,,,,,
10411990,OFF RAMPED,2436962,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 1:38:42 PM,215,NULL,,,,,,,
10412036,OFF RAMPED,2437017,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 2:04:36 PM,215,NULL,,,,,,,
10412057,OFF RAMPED,2422407,PROCESSED,820,820,VA 21-0820 Report of General Information,"Outcome : Contentions Added, Claim Successfully Created, Successfully Added Unsolicited Evidence, Added Note",10/27/2020 2:45:56 AM,213,DEPENDENCY_REQUEST,,,,,,,
10412058,OFF RAMPED,2422408,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:45:39 AM,213,DEPENDENCY_REQUEST,,,,,,,
10412085,OFF RAMPED,2437016,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:46:19 AM,215,NULL,,,,,,,
10412116,OFF RAMPED,2436008,OFFRAMPED,POA2122,POA2122,"Power of Attorney incl. VA 21-22, VA 22a",NULL,10/26/2020 1:41:42 PM,214,NULL,,,,,,,
10412116,OFF RAMPED,2436021,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:41:42 PM,214,NULL,,,,,,,
10412175,OFF RAMPED,2436875,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 1:38:45 PM,215,NULL,,,,,,,
10412208,OFF RAMPED,2422670,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:36:19 AM,213,NULL,,,,,,,
10412217,OFF RAMPED,2422684,PROCESSED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:38:45 AM,213,NULL,,,,,,,
10412217,OFF RAMPED,2422685,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:38:45 AM,213,NULL,,,,,,,
10412221,OFF RAMPED,2422666,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:35:06 AM,213,NULL,,,,,,,
10412240,OFF RAMPED,2436985,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:42:12 AM,215,NULL,,,,,,,
10412333,OFF RAMPED,2422591,OFFRAMPED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:35:48 AM,213,NULL,,,,,,,
10412351,OFF RAMPED,2422615,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,NULL,10/27/2020 2:33:52 AM,213,NULL,,,,,,,
10412378,OFF RAMPED,2436846,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:58:35 PM,215,NULL,,,,,,,
10412461,OFF RAMPED,2436973,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Incomplete Form - Missing Field - CLAIMANT_SIGNATURE, REP_SIGNATURE, ALTERNATE_SIGNATURE - Off Ramped",10/26/2020 8:47:02 AM,215,NULL,,,,,,,
10412476,OFF RAMPED,2436901,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:39:14 PM,215,NULL,,,,,,,
10412476,OFF RAMPED,2436902,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 1:39:14 PM,215,NULL,,,,,,,
10412533,OFF RAMPED,2423203,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/27/2020 2:45:14 AM,214,NULL,,,,,,,
10412658,OFF RAMPED,2436969,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 8:40:44 AM,215,NULL,,,,,,,
10412673,REVIEWED,2436929,HIL_VBMS,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 8:31:55 AM,215,NULL,,,,,,,
10412721,OFF RAMPED,2436968,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 8:45:47 AM,215,NULL,,,,,,,
10412725,OFF RAMPED,2423544,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 2:35:09 AM,214,UNKNOWN,,,,,,,
10412725,OFF RAMPED,2423549,OCRSUCCESS,EVD-FBE,Evidence Mail,Funeral Bill/Expenses,NULL,10/27/2020 2:35:09 AM,214,NULL,,,,,,,
10412725,OFF RAMPED,2423555,OFFRAMPED,530,530,VA 21-530 Application for Burial Benefits,NULL,10/27/2020 2:35:09 AM,214,NULL,,,,,,,
10412952,OFF RAMPED,2436847,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 1:37:36 PM,215,NULL,,,,,,,
10412956,OFF RAMPED,2423007,OFFRAMPED,EVD-21-0538,EVD-21-0538,VA 21-0538 Mandatory Status of Dependents,NULL,10/27/2020 2:36:33 AM,214,NULL,,,,,,,
10412956,OFF RAMPED,2423010,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:36:33 AM,214,UNKNOWN,,,,,,,
10412956,OFF RAMPED,2423013,OCRSUCCESS,686c,686c,VA 21-686c Declaration of Status of Dependents,NULL,10/27/2020 2:36:33 AM,214,NULL,,,,,,,
10412970,OFF RAMPED,2437007,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 1:38:21 PM,215,NULL,,,,,,,
10413055,OFF RAMPED,2436897,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:37:06 AM,215,NULL,,,,,,,
10413059,OFF RAMPED,2436982,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:47:04 AM,215,NULL,,,,,,,
10413087,OFF RAMPED,2435737,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/27/2020 2:40:03 AM,214,NULL,,,,,,,
10413244,REVIEWED,2436991,HIL_VBMS,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 8:33:15 AM,215,NULL,,,,,,,
10413400,PROCESSED,2436903,PROCESSED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,"Outcome : POA on record is the same as the POA submitted, Successfully added unsolicited evidence",10/26/2020 8:46:46 AM,215,NULL,,,,,,,
10413458,OFF RAMPED,2436954,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 1:36:44 PM,215,NULL,,,,,,,
10413595,OFF RAMPED,2423798,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/27/2020 2:40:36 AM,214,NULL,,,,,,,
10413610,OFF RAMPED,2425118,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:49:36 AM,214,DEPENDENCY_REQUEST,,,,,,,
10413818,OFF RAMPED,2424873,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:48:23 AM,214,PAYMENT_ISSUE,,,,,,,
10413855,OFF RAMPED,2436309,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 7:21:30 PM,214,NULL,,,,,,,
10413855,OFF RAMPED,2436312,OCRSUCCESS,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 7:21:30 PM,214,NULL,,,,,,,
10413855,OFF RAMPED,2436326,OCRSUCCESS,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,NULL,10/26/2020 7:21:30 PM,214,NULL,,,,,,,
10413855,OFF RAMPED,2436335,OCRSUCCESS,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 7:21:30 PM,214,NULL,,,,,,,
10413910,OFF RAMPED,2436859,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 8:38:59 AM,215,NULL,,,,,,,
10414119,OFF RAMPED,2428614,OCRSUCCESS,EVD-ATPSYRPT,Evidence Mail,Autopsy Report,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428616,OCRSUCCESS,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428618,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 2:34:52 AM,214,NATURAL,,,,,,,
10414119,OFF RAMPED,2428619,OCRSUCCESS,EVD-IATS,Evidence Mail,Income and Tax Statements,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428620,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428621,OCRSUCCESS,EVD-PBS,Evidence Mail,Pension Bank Statement,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428622,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428623,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428624,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414119,OFF RAMPED,2428625,OCRSUCCESS,EVD-21P-0969,Evidence Mail,VA 21P-0969 Income and Asset Statement in Support of Claim,NULL,10/27/2020 2:34:52 AM,214,NULL,,,,,,,
10414138,OFF RAMPED,2436923,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 2:07:29 PM,215,NULL,,,,,,,
10414141,OFF RAMPED,2427455,OFFRAMPED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:40:23 AM,214,NULL,,,,,,,
10414147,PROCESSED,2428056,PROCESSED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:36:54 AM,214,NULL,,,,,,,
10414147,PROCESSED,2428062,PROCESSED,EVD-COR,EVD-COR,Correspondence,"Outcome : RFA Letter Generated, sent to Veteran",10/27/2020 2:36:54 AM,214,UNKNOWN,,,,,,,
10414147,PROCESSED,2428065,PROCESSED,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:36:54 AM,214,MEDICAL_EVIDENCE,,,,,,,
10414147,PROCESSED,2428069,PROCESSED,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:36:54 AM,214,MEDICAL_EVIDENCE,,,,,,,
10414147,PROCESSED,2428070,PROCESSED,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 2:36:54 AM,214,UNKNOWN,,,,,,,
10414147,PROCESSED,2428071,PROCESSED,EVD-MCL,Evidence Mail,Marriage Certificate/License,"Outcome: Successfully Added Unsolicited Evidence, Added Note",10/27/2020 2:36:54 AM,214,NULL,,,,,,,
10414161,Processing,2424781,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:15:01 PM,214,NULL,,,,,,,
10414172,PROCESSED,2436981,PROCESSED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation","Outcome : Flash Established, Claim Successfully Created, Contentions Added, Successfully Added Unsolicited Evidence, Added Note",10/26/2020 2:06:31 PM,215,NULL,,,,,,,
10414173,OFF RAMPED,2427882,OCRSUCCESS,EVD-COR,EVD-COR,Correspondence,NULL,10/27/2020 2:35:51 AM,214,UNKNOWN,,,,,,,
10414173,OFF RAMPED,2427883,OCRSUCCESS,EVD-DC,Evidence Mail,Death Certificate,NULL,10/27/2020 2:35:51 AM,214,UNKNOWN,,,,,,,
10414173,OFF RAMPED,2427885,OCRSUCCESS,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,NULL,10/27/2020 2:35:51 AM,214,NULL,,,,,,,
10414173,OFF RAMPED,2427887,OCRSUCCESS,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",NULL,10/27/2020 2:35:51 AM,214,NULL,,,,,,,
10414173,OFF RAMPED,2427888,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/27/2020 2:35:51 AM,214,NULL,,,,,,,
10414173,OFF RAMPED,2427889,OCRSUCCESS,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:35:51 AM,214,UNKNOWN,,,,,,,
10414173,OFF RAMPED,2427890,OCRSUCCESS,530,530,VA 21-530 Application for Burial Benefits,NULL,10/27/2020 2:35:51 AM,214,NULL,,,,,,,
10414173,OFF RAMPED,2427892,READYFOROCR,534EZ,Evidence Mail,VA 21-534EZ Application for Dependency and Indemni,NULL,10/27/2020 2:35:51 AM,214,NULL,,,,,,,
10414199,OFF RAMPED,2436922,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:40:56 AM,215,NULL,,,,,,,
10414289,OFF RAMPED,2436967,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:41:25 AM,215,NULL,,,,,,,
10414355,OFF RAMPED,2437020,OFFRAMPED,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 8:46:10 AM,215,NULL,,,,,,,
10414362,OFF RAMPED,2429183,OFFRAMPED,820,820,VA 21-0820 Report of General Information,NULL,10/27/2020 2:56:31 AM,214,DEPENDENCY_REQUEST,,,,,,,
10414362,OFF RAMPED,2429184,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:56:31 AM,214,NULL,,,,,,,
10414415,Processing,2427318,VBOTPROCESSING,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:11:43 PM,214,NULL,,,,,,,
10414444,Processing,2427093,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:13:22 PM,214,NULL,,,,,,,
10414457,Processing,2424018,VBOTPROCESSING,EVD-COR,EVD-COR,Correspondence,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:05:44 PM,214,UNKNOWN,,,,,,,
10414478,Processing,2428108,VBOTPROCESSING,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 6:06:17 PM,214,NULL,,,,,,,
10414505,OFF RAMPED,2428595,OFFRAMPED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:40:55 AM,214,NULL,,,,,,,
10414615,Processing,2428743,OCRSUCCESS,EVD-MCL,Evidence Mail,Marriage Certificate/License,NULL,10/26/2020 6:12:15 PM,214,NULL,,,,,,,
10414615,Processing,2428744,OCRSUCCESS,OMPF,Evidence Mail,Military Personnel Record,NULL,10/26/2020 6:12:15 PM,214,NULL,,,,,,,
10414615,Processing,2428746,OCRSUCCESS,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 6:12:15 PM,214,NULL,,,,,,,
10414615,Processing,2428748,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,NULL,10/26/2020 6:12:15 PM,214,NULL,,,,,,,
10414642,OFF RAMPED,2436964,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:41:47 AM,215,NULL,,,,,,,
10414662,OFF RAMPED,2428445,PROCESSED,EVD-NLTR,Evidence Mail,"Notification Letter e.g. VA 20-8993, VA 21-0290, P  ",NULL,10/27/2020 2:36:37 AM,214,NULL,,,,,,,
10414662,OFF RAMPED,2428449,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 2:36:37 AM,214,NULL,,,,,,,
10414662,OFF RAMPED,2428452,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 2:36:37 AM,214,NULL,,,,,,,
10414662,OFF RAMPED,2428456,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 2:36:37 AM,214,NULL,,,,,,,
10414662,OFF RAMPED,2428459,OCRSUCCESS,EVD-21-0779,Evidence Mail,VA 21-0779 Request for Nursing Home Info In Connection with Claim for Aid and Attendance,NULL,10/27/2020 2:36:37 AM,214,NULL,,,,,,,
10414662,OFF RAMPED,2428460,OFFRAMPED,4138,4138,VA 21-4138 Statement In Support of Claim,NULL,10/27/2020 2:36:37 AM,214,MEDICAID_NURSING_HOME,,,,,,,
10414774,OFF RAMPED,2427160,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:41:18 AM,214,NULL,,,,,,,
10414777,OFF RAMPED,2427687,OFFRAMPED,EVD-TPC,EVD-TPC,Third Party Correspondence,NULL,10/27/2020 2:35:57 AM,214,UNKNOWN,,,,,,,
10414782,OFF RAMPED,2427022,PROCESSED,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/27/2020 2:59:18 AM,214,NULL,,,,,,,
10414782,OFF RAMPED,2427024,OFFRAMPED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:59:18 AM,214,NULL,,,,,,,
10414782,OFF RAMPED,2427025,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/27/2020 2:59:18 AM,214,NULL,,,,,,,
10414802,Processing,2427133,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 6:06:50 PM,214,NULL,,,,,,,
10414802,Processing,2427134,OCRSUCCESS,PMR,Evidence Mail,Medical Treatment Record - Non-Government Facility,NULL,10/26/2020 6:06:50 PM,214,NULL,,,,,,,
10414802,Processing,2427135,VBOTPROCESSING,4138,4138,VA 21-4138 Statement In Support of Claim,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:06:50 PM,214,EXAM_ISSUE,,,,,,,
10414824,OFF RAMPED,2436850,OFFRAMPED,526ez,526ez,"VA 21-526EZ, Fully Developed Claim Compensation",NULL,10/26/2020 8:30:49 AM,215,NULL,,,,,,,
10414913,Processing,2426448,VBOTPROCESSING,4142,Evidence Mail,VA 21-4142 Authorization for Release of Information,NULL,10/26/2020 6:07:24 PM,214,NULL,,,,,,,
10414928,Processing,2424276,OCRSUCCESS,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 6:12:49 PM,214,NULL,,,,,,,
10414928,Processing,2424280,VBOTPROCESSING,21-22,21-22,VA 21-22 Appointment of Veterans Serv. Org. as Claimant's Representative,Outcome : Veteran/Claimant Issue - Failed to find Veteran Profile,10/26/2020 6:12:49 PM,214,NULL,,,,,,,
10414955,Processing,2426230,VBOTPROCESSING,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/26/2020 6:08:28 PM,214,NULL,,,,,,,
10414972,Processing,2427518,VBOTPROCESSING,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 6:09:33 PM,214,NULL,,,,,,,
10414993,Processing,2424048,VBOTPROCESSING,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 6:10:06 PM,214,NULL,,,,,,,
10415000,Processing,2424821,VBOTPROCESSING,EVD-FAXCS,Evidence Mail,Fax Cover Sheet,NULL,10/26/2020 6:10:37 PM,214,NULL,,,,,,,
10415019,Processing,2428673,VBOTPROCESSING,966,966,VA 21-0966 Intent to File,NULL,10/26/2020 6:07:56 PM,214,NULL,,,,,,,
10415042,OFF RAMPED,2429023,PROCESSED,966,966,VA 21-0966 Intent to File,NULL,10/27/2020 2:48:57 AM,214,NULL,,,,,,,
10415045,OFF RAMPED,2429010,PROCESSED,OMPF,Evidence Mail,"Certificate of Release or Discharge From Active Duty (e.g. DD 214, NOAA 56-16, PHS 1867)",NULL,10/27/2020 2:54:06 AM,214,NULL,,,,,,,
